id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
29142,34,24,27,144,200153.23,90.610146026,7.625,173.35,-0.314447747,5.8,0,0,1,0,205000.0,628,71.9,7.625,223.75,0,0,0
29142,35,24,27,144,199612.29,96.642716314,7.625,162.09,-2.805844087,6.5,0,0,1,0,205000.0,628,71.9,7.625,223.75,0,1,2
29547,31,24,31,144,195500.0,71.695445258,7.399,200.67,1.8506891663,4.7,0,1,0,0,195500.0,639,64.3,7.399,223.75,0,0,0
29547,32,24,31,144,195500.0,77.300263271,7.399,186.12,1.1041627602,5.0,0,1,0,0,195500.0,639,64.3,7.399,223.75,0,0,0
29547,33,24,31,144,195500.0,79.698232883,7.399,180.52,0.8368586627,5.0,0,1,0,0,195500.0,639,64.3,7.399,223.75,0,1,2
29549,31,23,31,144,258879.8,99.403139099,7.92,200.67,1.8506891663,4.7,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,32,23,31,144,258879.8,107.17401635,7.92,186.12,1.1041627602,5.0,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,33,23,31,144,258879.8,110.4987144,10.92,180.52,0.8368586627,5.0,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,34,23,31,144,258879.8,115.06909676,10.92,173.35,-0.314447747,5.8,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,35,23,31,144,258879.8,123.06266841,9.92,162.09,-2.805844087,6.5,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,36,23,31,144,258879.8,131.68225457,9.92,151.48,-3.516567987,7.8,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,37,23,31,144,258879.8,130.07647814,9.625,153.35,-4.146710947,9.0,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,0,0
29549,38,23,31,144,0.0,0.0,9.625,158.77,-3.339549297,9.5,1,0,0,0,259200.0,705,90.0,7.92,221.91,0,1,2
29550,31,24,31,144,129575.65,88.027024072,7.875,200.67,1.8506891663,4.7,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,32,24,31,144,129267.52,94.682877391,7.875,186.12,1.1041627602,5.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,33,24,31,144,128953.29,97.382781841,10.875,180.52,0.8368586627,5.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,34,24,31,144,128573.26,101.11180986,7.875,173.35,-0.314447747,5.8,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,35,24,31,144,128215.01,107.83449847,7.875,162.09,-2.805844087,6.5,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,36,24,31,144,127880.54,115.0864621,7.875,151.48,-3.516567987,7.8,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,37,24,31,144,127538.56,113.37904729,8.625,153.35,-4.146710947,9.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,38,24,31,144,127190.43,109.20966258,7.875,158.77,-3.339549297,9.5,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,39,24,31,144,126836.03,109.32539577,7.875,158.16,-0.241080652,10.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,40,24,31,144,126474.42,110.37454812,7.875,156.21,1.5859655122,9.8,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,41,24,31,144,126105.83,106.7388562,7.875,161.06,2.6824968062,9.9,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,42,24,31,144,125729.9,106.46032033,7.875,161.0,3.0294986398,9.4,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,43,24,31,144,125343.28,109.50657302,7.875,156.04,2.6941105489,9.4,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,44,24,31,144,124953.34,112.87686128,7.875,150.91,1.8755149375,9.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,45,24,31,144,124557.52,109.64219687,7.875,154.87,1.6391549258,9.1,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,46,24,31,144,124149.69,108.76350915,7.875,155.61,1.1759090317,9.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,47,24,31,144,123737.94,112.77281653,7.875,149.58,1.6681823188,8.8,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,48,24,31,144,123312.4,114.78693215,7.875,146.45,2.7159028846,8.3,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,49,24,31,144,122878.4,108.11527832,7.875,154.94,2.4566338212,8.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,50,24,31,144,122434.06,105.01325426,7.875,158.94,2.3664098989,8.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,51,24,31,144,121986.04,104.853281,7.875,158.6,1.2690442628,7.8,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,52,24,31,144,121531.65,102.82247695,7.875,161.13,1.0810494182,8.0,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,53,24,31,144,121068.03,95.308556779,7.875,173.17,0.8929961554,7.6,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,54,24,31,144,120595.23,91.349271442,7.875,179.97,1.5073587076,7.3,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,55,24,31,144,120065.21,90.897281484,7.875,180.07,2.4222748689,7.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,56,24,31,144,119572.67,89.845824991,7.875,181.43,1.7170529058,6.6,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,57,24,31,144,119572.67,87.076538612,7.875,187.2,2.5560517331,6.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29550,58,24,31,144,119406.53,86.415453709,7.875,188.37,2.8685938252,6.2,0,0,1,0,131304.0,664,80.0,7.875,223.75,0,0,0
29551,31,24,31,144,130702.65,88.110868306,7.95,200.67,1.8506891663,4.7,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,32,24,31,144,130500.18,94.851806271,7.95,186.12,1.1041627602,5.0,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,33,24,31,144,130088.12,97.485461354,7.95,180.52,0.8368586627,5.0,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,34,24,31,144,129713.69,101.22540121,7.95,173.35,-0.314447747,5.8,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,35,24,31,144,129202.77,107.83087794,7.95,162.09,-2.805844087,6.5,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,36,24,31,144,128810.63,115.03339745,7.95,151.48,-3.516567987,7.8,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,37,24,31,144,128544.85,113.39618408,7.95,153.35,-4.146710947,9.0,0,0,1,0,132320.0,743,80.0,7.95,223.75,0,0,0
29551,38,24,31,144,128544.85,109.52512962,7.95,158.77,-3.339549297,9.5,0,0,1,0,132320.0,743,80.0,7.95,223.75,1,0,1
29557,31,23,31,144,226254.55,98.157142952,8.15,200.67,1.8506891663,4.7,0,0,1,0,229410.0,653,90.0,8.15,221.91,0,0,0
29557,32,23,31,144,225680.54,105.56212069,8.15,186.12,1.1041627602,5.0,0,0,1,0,229410.0,653,90.0,8.15,221.91,0,0,0
29557,33,23,31,144,225226.79,108.61798962,11.15,180.52,0.8368586627,5.0,0,0,1,0,229410.0,653,90.0,8.15,221.91,0,0,0
29557,34,23,31,144,223623.63,112.30546358,8.15,173.35,-0.314447747,5.8,0,0,1,0,229410.0,653,90.0,8.15,221.91,0,0,0
29557,35,23,31,144,223052.1,119.80008663,8.15,162.09,-2.805844087,6.5,0,0,1,0,229410.0,653,90.0,8.15,221.91,0,0,0
29557,36,23,31,144,222664.58,127.96844107,8.15,151.48,-3.516567987,7.8,0,0,1,0,229410.0,653,90.0,8.15,221.91,1,0,1
29572,31,23,31,144,195777.85,87.298402556,8.125,200.67,1.8506891663,4.7,0,0,1,0,198400.0,676,80.0,8.125,221.91,0,1,2
29585,31,23,31,144,131532.3,103.52625712,8.5,200.67,1.8506891663,4.7,1,0,0,0,133475.0,682,95.0,8.5,221.91,0,0,0
29585,32,23,31,144,0.0,0.0,8.5,186.12,1.1041627602,5.0,1,0,0,0,133475.0,682,95.0,8.5,221.91,0,1,2
29613,27,27,27,144,71784.94,89.843479349,11.2,222.39,2.3617217155,4.4,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,28,27,27,144,71707.06,90.857261392,11.2,219.67,1.2291722496,4.6,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,29,27,27,144,71626.99,91.716098325,11.2,217.37,1.6929686703,4.5,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,30,27,27,144,71524.28,93.582195563,11.2,212.73,2.2742178006,4.7,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,31,27,27,144,71467.72,99.127910553,11.2,200.67,1.8506891663,4.7,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,32,27,27,144,71410.09,106.79108823,11.2,186.12,1.1041627602,5.0,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,33,27,27,144,71291.58,109.9211822,11.2,180.52,0.8368586627,5.0,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,34,27,27,144,71261.26,114.4189944,11.2,173.35,-0.314447747,5.8,0,0,0,0,71910.0,527,90.0,11.2,222.39,0,0,0
29613,35,27,27,144,71199.99,122.26219427,11.2,162.09,-2.805844087,6.5,0,0,0,0,71910.0,527,90.0,11.2,222.39,1,0,1
29616,27,27,27,144,233217.23,84.806265455,10.95,222.39,2.3617217155,4.4,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,28,27,27,144,232946.95,85.75685381,10.95,219.67,1.2291722496,4.6,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,29,27,27,144,232669.44,86.561007016,10.95,217.37,1.6929686703,4.5,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,30,27,27,144,232384.49,88.340725087,10.95,212.73,2.2742178006,4.7,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,31,27,27,144,232091.45,93.531791345,10.95,200.67,1.8506891663,4.7,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,32,27,27,144,231790.3,100.71282421,10.95,186.12,1.1041627602,5.0,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,33,27,27,144,231481.06,103.69855354,10.95,180.52,0.8368586627,5.0,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,34,27,27,144,231165.67,107.84053985,10.95,173.35,-0.314447747,5.8,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,35,27,27,144,230842.78,115.17086657,10.95,162.09,-2.805844087,6.5,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,36,27,27,144,230733.18,123.17918213,10.95,151.48,-3.516567987,7.8,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,37,27,27,144,230733.18,121.67709494,10.95,153.35,-4.146710947,9.0,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,38,27,27,144,230622.58,117.46701762,10.95,158.77,-3.339549297,9.5,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,39,27,27,144,230510.97,117.86300321,10.95,158.16,-0.241080652,10.0,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,40,27,27,144,230398.34,119.27600219,10.95,156.21,1.5859655122,9.8,0,1,0,0,233750.0,518,85.0,10.95,222.39,0,0,0
29616,41,27,27,144,230398.34,115.68424378,10.95,161.06,2.6824968062,9.9,0,1,0,0,233750.0,518,85.0,10.95,222.39,1,0,1
29649,27,27,27,144,110190.09,88.132244723,7.5,222.39,2.3617217155,4.4,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,28,27,27,144,109877.02,88.970016489,7.5,219.67,1.2291722496,4.6,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,29,27,27,144,109535.08,89.631604986,7.5,217.37,1.6929686703,4.5,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,30,27,27,144,109186.69,91.29531874,7.5,212.73,2.2742178006,4.7,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,31,27,27,144,108831.73,96.467412748,7.5,200.67,1.8506891663,4.7,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,32,27,27,144,108470.08,103.66316523,7.5,186.12,1.1041627602,5.0,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,33,27,27,144,108101.61,106.51588646,7.5,180.52,0.8368586627,5.0,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,34,27,27,144,107726.33,110.53646395,7.5,173.35,-0.314447747,5.8,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,35,27,27,144,107343.82,117.79541127,7.5,162.09,-2.805844087,6.5,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,36,27,27,144,106954.09,125.5884352,7.5,151.48,-3.516567987,7.8,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,37,27,27,144,106557.0,123.59638069,7.5,153.35,-4.146710947,9.0,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,38,27,27,144,106175.38,118.94958413,7.5,158.77,-3.339549297,9.5,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,39,27,27,144,105809.39,118.99675079,7.5,158.16,-0.241080652,10.0,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,40,27,27,144,105436.49,120.05759965,7.5,156.21,1.5859655122,9.8,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,41,27,27,144,105079.67,116.04823892,7.5,161.06,2.6824968062,9.9,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,42,27,27,144,104693.3,115.66462709,7.5,161.0,3.0294986398,9.4,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,43,27,27,144,104253.56,118.83996114,7.5,156.04,2.6941105489,9.4,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,44,27,27,144,103805.52,122.35169155,7.5,150.91,1.8755149375,9.2,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,45,27,27,144,103349.03,118.69888933,7.5,154.87,1.6391549258,9.1,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,0,0
29649,46,27,27,144,102883.93,117.60278087,7.5,155.61,1.1759090317,9.0,0,0,1,0,111150.0,630,88.9,7.5,222.39,0,1,2
29690,27,24,27,144,425000.0,61.976707586,6.65,222.39,2.3617217155,4.4,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,0,0
29690,28,24,27,144,425000.0,62.744116174,6.65,219.67,1.2291722496,4.6,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,0,0
29690,29,24,27,144,425000.0,63.408013985,6.65,217.37,1.6929686703,4.5,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,0,0
29690,30,24,27,144,424997.67,64.79069448,6.65,212.73,2.2742178006,4.7,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,0,0
29690,31,24,27,144,424993.53,68.68385994,6.65,200.67,1.8506891663,4.7,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,0,0
29690,32,24,27,144,424991.34,74.052864556,6.65,186.12,1.1041627602,5.0,0,0,0,0,425000.0,615,61.6,6.65,223.75,0,1,2
29722,27,27,27,144,351393.61,78.96373452,8.05,222.39,2.3617217155,4.4,0,1,0,0,352000.0,632,79.1,8.05,222.39,0,0,0
29722,28,27,27,144,351081.16,79.870398166,8.05,219.67,1.2291722496,4.6,0,1,0,0,352000.0,632,79.1,8.05,222.39,0,0,0
29722,29,27,27,144,350762.38,80.642220506,8.05,217.37,1.6929686703,4.5,0,1,0,0,352000.0,632,79.1,8.05,222.39,0,0,0
29722,30,27,27,144,350437.14,82.324757871,8.05,212.73,2.2742178006,4.7,0,1,0,0,352000.0,632,79.1,8.05,222.39,0,1,2
29723,27,27,27,144,273750.0,75.0,8.225,222.39,2.3617217155,4.4,0,1,0,0,273750.0,582,75.0,8.225,222.39,0,1,2
29863,27,27,27,144,212593.1,94.907633929,8.6,222.39,2.3617217155,4.4,0,0,1,0,212800.0,618,95.0,8.6,222.39,0,0,0
29863,28,27,27,144,212487.41,96.035032886,8.6,219.67,1.2291722496,4.6,0,0,1,0,212800.0,618,95.0,8.6,222.39,0,0,0
29863,29,27,27,144,211293.4,96.505832768,8.6,217.37,1.6929686703,4.5,0,0,1,0,212800.0,618,95.0,8.6,222.39,0,0,0
29863,30,27,27,144,211905.45,98.896431899,8.6,212.73,2.2742178006,4.7,0,0,1,0,212800.0,618,95.0,8.6,222.39,0,0,0
29863,31,27,27,144,211905.45,104.83997587,8.6,200.67,1.8506891663,4.7,0,0,1,0,212800.0,618,95.0,8.6,222.39,1,0,1
29864,27,27,27,144,74360.09,92.92515945,7.8,222.39,2.3617217155,4.4,0,0,1,0,74500.0,617,93.1,7.8,222.39,0,0,0
29864,28,27,27,144,74360.09,94.075778258,7.8,219.67,1.2291722496,4.6,0,0,1,0,74500.0,617,93.1,7.8,222.39,1,0,1
29865,27,27,27,144,131927.36,56.16907297,12.075,222.39,2.3617217155,4.4,0,0,1,0,132000.0,500,56.2,12.075,222.39,0,0,0
29865,28,27,27,144,131891.81,56.849247114,12.075,219.67,1.2291722496,4.6,0,0,1,0,132000.0,500,56.2,12.075,222.39,0,0,0
29865,29,27,27,144,131891.81,57.450771097,12.075,217.37,1.6929686703,4.5,0,0,1,0,132000.0,500,56.2,12.075,222.39,0,0,0
29865,30,27,27,144,131879.76,58.69850594,12.075,212.73,2.2742178006,4.7,0,0,1,0,132000.0,500,56.2,12.075,222.39,1,0,1
30106,27,24,27,144,104302.79,95.300161513,10.83,222.39,2.3617217155,4.4,0,0,1,0,104500.0,560,94.9,10.83,223.75,0,1,2
30157,27,27,27,144,101151.96,79.709976359,8.6,222.39,2.3617217155,4.4,0,0,1,0,101520.0,591,80.0,8.6,222.39,0,1,2
30158,27,27,27,144,63532.86,84.71048,9.99,222.39,2.3617217155,4.4,0,0,1,0,63750.0,603,85.0,9.99,222.39,0,1,2
30162,27,27,27,144,54202.13,79.709014706,9.35,222.39,2.3617217155,4.4,0,0,1,0,54400.0,550,80.0,9.35,222.39,0,1,2
30178,27,27,27,144,176562.34,75.413067254,9.55,222.39,2.3617217155,4.4,0,0,1,0,177000.0,506,75.6,9.55,222.39,0,1,2
30223,27,27,27,144,110392.25,84.917115385,9.5,222.39,2.3617217155,4.4,0,0,1,0,110500.0,590,85.0,9.5,222.39,0,1,2
30224,27,27,27,144,298900.01,64.978263043,12.1,222.39,2.3617217155,4.4,0,0,1,0,299000.0,521,65.0,12.1,222.39,0,1,2
30225,27,27,27,144,602716.95,79.830059603,6.65,222.39,2.3617217155,4.4,0,0,1,0,604000.0,705,80.0,6.65,222.39,0,1,2
30424,26,24,26,144,430162.0,79.520213239,6.5,225.1,2.1513648831,4.7,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,27,24,26,144,430162.0,80.489230631,6.5,222.39,2.3617217155,4.4,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,28,24,26,144,430162.0,81.485865161,6.5,219.67,1.2291722496,4.6,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,29,24,26,144,430162.0,82.348070111,6.5,217.37,1.6929686703,4.5,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,30,24,26,144,430162.0,84.144220373,6.5,212.73,2.2742178006,4.7,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,31,24,26,144,430162.0,89.20117606,6.5,200.67,1.8506891663,4.7,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,32,24,26,144,430162.0,96.174511068,6.5,186.12,1.1041627602,5.0,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,33,24,26,144,430162.0,99.157988035,6.5,180.52,0.8368586627,5.0,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,34,24,26,144,413088.19,99.160777009,6.5,173.35,-0.314447747,5.8,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,35,24,26,144,402995.71,103.45826453,6.5,162.09,-2.805844087,6.5,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,36,24,26,144,397465.92,109.18565623,6.5,151.48,-3.516567987,7.8,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,37,24,26,144,397465.92,107.85421066,6.5,153.35,-4.146710947,9.0,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,0,0
30424,38,24,26,144,359465.92,94.212876943,6.5,158.77,-3.339549297,9.5,0,0,1,0,430162.0,752,80.0,6.5,223.75,0,1,2
30438,26,24,26,144,202510.54,79.496086941,5.875,225.1,2.1513648831,4.7,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,27,24,26,144,202488.18,80.455925893,5.875,222.39,2.3617217155,4.4,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,28,24,26,144,202465.39,81.442980616,5.875,219.67,1.2291722496,4.6,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,29,24,26,144,202281.92,82.230148936,5.875,217.37,1.6929686703,4.5,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,30,24,26,144,202187.13,83.984353333,5.875,212.73,2.2742178006,4.7,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,31,24,26,144,201531.32,88.742919836,5.875,200.67,1.8506891663,4.7,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,32,24,26,144,201527.87,95.678792547,5.875,186.12,1.1041627602,5.0,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,33,24,26,144,201503.26,98.634845112,5.875,180.52,0.8368586627,5.0,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,34,24,26,144,201497.52,102.71159523,5.875,173.35,-0.314447747,5.8,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,35,24,26,144,201490.26,109.84276336,5.875,162.09,-2.805844087,6.5,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,36,24,26,144,201485.77,117.53377845,5.875,151.48,-3.516567987,7.8,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,37,24,26,144,201476.88,116.09541054,5.875,153.35,-4.146710947,9.0,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,38,24,26,144,201462.97,112.12446979,5.875,158.77,-3.339549297,9.5,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,39,24,26,144,201451.2,112.55034161,5.875,158.16,-0.241080652,10.0,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,0,0
30438,40,24,26,144,201447.79,113.9534006,5.875,156.21,1.5859655122,9.8,0,0,1,0,202572.0,732,80.0,5.875,223.75,0,1,2
30439,26,24,26,144,484000.0,79.520213239,6.25,225.1,2.1513648831,4.7,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,27,24,26,144,484000.0,80.489230631,6.25,222.39,2.3617217155,4.4,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,28,24,26,144,484000.0,81.485865161,6.25,219.67,1.2291722496,4.6,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,29,24,26,144,484000.0,82.348070111,6.25,217.37,1.6929686703,4.5,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,30,24,26,144,484000.0,84.144220373,6.25,212.73,2.2742178006,4.7,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,31,24,26,144,484000.0,89.20117606,6.25,200.67,1.8506891663,4.7,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,32,24,26,144,484000.0,96.174511068,6.25,186.12,1.1041627602,5.0,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,33,24,26,144,483971.25,99.152097968,6.25,180.52,0.8368586627,5.0,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,34,24,26,144,483565.07,103.16651156,6.25,173.35,-0.314447747,5.8,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,35,24,26,144,482991.76,110.20242942,6.25,162.09,-2.805844087,6.5,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,36,24,26,144,482409.45,117.77908595,6.25,151.48,-3.516567987,7.8,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,37,24,26,144,481800.68,116.19603203,6.25,153.35,-4.146710947,9.0,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,38,24,26,144,481147.46,112.07723858,6.25,158.77,-3.339549297,9.5,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,39,24,26,144,480483.98,112.35435873,6.25,158.16,-0.241080652,10.0,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,40,24,26,144,479810.08,113.5973511,6.25,156.21,1.5859655122,9.8,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,41,24,26,144,479190.9,110.03441444,6.25,161.06,2.6824968062,9.9,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,42,24,26,144,478693.64,109.96119496,6.25,161.0,3.0294986398,9.4,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,43,24,26,144,478188.57,113.33679279,6.25,156.04,2.6941105489,9.4,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,0,0
30439,44,24,26,144,477675.57,117.06381702,6.25,150.91,1.8755149375,9.2,0,0,1,0,484000.0,776,80.0,6.25,223.75,0,1,2
30440,26,24,26,144,438000.0,74.450799645,5.875,225.1,2.1513648831,4.7,0,0,1,0,438000.0,739,74.9,5.875,223.75,0,0,0
30440,27,24,26,144,438000.0,75.358042178,5.875,222.39,2.3617217155,4.4,0,0,1,0,438000.0,739,74.9,5.875,223.75,0,0,0
30440,28,24,26,144,438000.0,76.291141257,5.875,219.67,1.2291722496,4.6,0,0,1,0,438000.0,739,74.9,5.875,223.75,0,0,0
30440,29,24,26,144,438000.0,77.098380641,5.875,217.37,1.6929686703,4.5,0,0,1,0,438000.0,739,74.9,5.875,223.75,0,1,2
30445,29,23,29,144,354662.66,59.39702348,5.79,217.37,1.6929686703,4.5,0,1,0,0,359650.0,762,59.0,5.79,221.91,0,0,0
30445,30,23,29,144,353466.74,60.487917787,5.79,212.73,2.2742178006,4.7,0,1,0,0,359650.0,762,59.0,5.79,221.91,0,0,0
30445,31,23,29,144,352253.43,63.903051989,5.79,200.67,1.8506891663,4.7,0,1,0,0,359650.0,762,59.0,5.79,221.91,0,0,0
30445,32,23,29,144,351022.46,68.657926285,5.79,186.12,1.1041627602,5.0,0,1,0,0,359650.0,762,59.0,5.79,221.91,0,0,0
